-0.000000;-0.000162;-0.025653;-0.203279;-0.704748;-1.427632;-1.949514;-2.199674;-2.299930;-2.337428; 0.053126
 0.000000; 0.000311; 0.020414; 0.062740; 0.087463; 0.153396; 0.224705; 0.264131; 0.280749; 0.287078;-1.158474
 0.000000;-0.000075;-0.021004;-0.117092;-0.167851;-0.191553;-0.209278;-0.218483;-0.222298;-0.223744;-1.500094
-0.000000;-0.000064;-0.005836;-0.017155; 0.000513; 0.021996; 0.032168; 0.036018; 0.037414; 0.037917;-0.000433
 0.000000; 0.000179; 0.023829; 0.236879; 0.857160; 1.627615; 2.151488; 2.398723; 2.497379; 2.534227; 0.213290
 0.000000; 0.000003;-0.000007; 0.000943; 0.003775;-0.003565;-0.014371;-0.020666;-0.023357;-0.024387;-0.034244
-0.000000;-0.000596;-0.019349;-0.016700; 0.024059; 0.038905; 0.041265; 0.041422; 0.041367; 0.041332; 1.550521
 0.000000; 0.000034; 0.001481;-0.002124;-0.011289;-0.017610;-0.021709;-0.023788;-0.024650;-0.024977;-0.262782
 0.000000; 0.000236; 0.031329; 0.238301; 0.744627; 1.365597; 1.794672; 1.999003; 2.080832; 2.111436;-0.263804
 0.000000; 0.000221; 0.012486; 0.100048; 0.481733; 1.054736; 1.474714; 1.678322; 1.760344; 1.791084;-0.628921
 0.000000; 0.000101; 0.004241; 0.022773; 0.056313; 0.088116; 0.118034; 0.134922; 0.142136; 0.144898;-0.648616
 0.000000; 0.000017; 0.000838; 0.001722; 0.017559; 0.084153; 0.152574; 0.189537; 0.204984; 0.210848;-0.093520
-0.000000;-0.000221;-0.012059;-0.024631;-0.028665;-0.103758;-0.190795;-0.239312;-0.259799;-0.267605; 0.766718
 0.000000; 0.000008; 0.000310; 0.001821; 0.003077;-0.000611;-0.002462;-0.002802;-0.002831;-0.002826;-0.063602
-0.000000;-0.000550;-0.019969;-0.061503;-0.091026;-0.086987;-0.080989;-0.077993;-0.076774;-0.076316; 2.370885
-0.000000;-0.000255;-0.012553;-0.047707;-0.099910;-0.129573;-0.143703;-0.149644;-0.151920;-0.152757; 1.267780
-0.000000;-0.000199;-0.012388;-0.072422;-0.153987;-0.157569;-0.142815;-0.134362;-0.130860;-0.129540; 1.234918
-0.000000;-0.000441;-0.023484;-0.093720;-0.291845;-0.603583;-0.852505;-0.977919;-1.029172;-1.048481; 2.108201
 0.000000; 0.000068;-0.000718;-0.019459;-0.043671;-0.044340;-0.034466;-0.027935;-0.025063;-0.023955;-0.376230
-0.000000; 0.000014; 0.000972; 0.012514; 0.049453; 0.070937; 0.077260; 0.078801; 0.079208; 0.079332;-0.353853
 0.000000; 0.000248; 0.032881; 0.231127; 0.749551; 1.487624; 2.019653; 2.274756; 2.377024; 2.415279;-0.231331
-0.000000;-0.000167;-0.006442; 0.028327; 0.298801; 0.765895; 1.119866; 1.292873; 1.362735; 1.388938; 1.344980
-0.000000;-0.000016;-0.000712;-0.002739;-0.003826; 0.003849; 0.014591; 0.021059; 0.023871; 0.024955; 0.086029
 0.000000; 0.000347; 0.017974; 0.003301;-0.298729;-0.783860;-1.132898;-1.300056;-1.367063;-1.392130;-1.543610
-0.000000;-0.000024; 0.000513; 0.012354; 0.045124; 0.082596; 0.103633; 0.112367; 0.115657; 0.116858; 0.080507
-0.000000;-0.000692;-0.030323;-0.096457;-0.166958;-0.253252;-0.322014;-0.356566;-0.370654;-0.375956; 2.760033
 0.000000; 0.000169; 0.007692;-0.010983;-0.277286;-0.739026;-1.082851;-1.249459;-1.316510;-1.341627;-0.569489
 0.000000; 0.000097; 0.005490;-0.009631;-0.159075;-0.446250;-0.688118;-0.811788;-0.862564;-0.881722;-0.467385
 0.000000; 0.000611; 0.019312; 0.031586; 0.007383;-0.041075;-0.077941;-0.095746;-0.102888;-0.105559;-2.282637
 0.000000; 0.000031; 0.000880;-0.003868;-0.025243;-0.038600;-0.032848;-0.026554;-0.023477;-0.022250;-0.643314
-0.000000;-0.000128; 0.002643; 0.021566; 0.022691; 0.026901; 0.026759; 0.025275; 0.024418; 0.024060; 0.990694
-0.000000;-0.000049;-0.000394;-0.003468;-0.019844;-0.010648; 0.000494; 0.005650; 0.007624; 0.008347; 0.705780
-0.000000;-0.000109;-0.005020;-0.021128;-0.035842;-0.030669;-0.022621;-0.018183;-0.016322;-0.015615; 0.104370
-0.000000;-0.000064; 0.001228; 0.003964;-0.017215;-0.042915;-0.062920;-0.072842;-0.076856;-0.078361; 0.634779
-0.000000;-0.000018;-0.000590;-0.001528;-0.002734;-0.005189;-0.012773;-0.018269;-0.020798;-0.021791; 0.125140
-0.000000;-0.000070;-0.004269;-0.010347; 0.004748; 0.029434; 0.049216; 0.059603; 0.063940; 0.065588; 0.245114
 0.000000; 0.000028;-0.001372;-0.018898;-0.031785;-0.027835;-0.020155;-0.015531;-0.013530;-0.012761;-0.252145
-0.000000; 0.000028; 0.004239; 0.026191; 0.056738; 0.077013; 0.085521; 0.088475; 0.089491; 0.089848;-0.188443
 0.000000; 0.000043; 0.006225; 0.069902; 0.395729; 0.904141; 1.268707; 1.442957; 1.512748; 1.538848; 0.241277
-0.000000;-0.000053;-0.003444;-0.015990;-0.044725;-0.113784;-0.180598;-0.216303;-0.231181;-0.236823; 0.280624
-0.000000;-0.000074;-0.004006; 0.027178; 0.303556; 0.778317; 1.138255; 1.314397; 1.385568; 1.412268; 0.274536
-0.000000;-0.000110;-0.005399;-0.006209; 0.017443; 0.048195; 0.078792; 0.096047; 0.103400; 0.106211; 0.070215
-0.000000;-0.000009;-0.000594;-0.001821; 0.000710; 0.012880; 0.026487; 0.034152; 0.037408; 0.038652;-0.005757
-0.000000;-0.000036;-0.001694;-0.003758;-0.003609;-0.001536;-0.000135; 0.000478; 0.000712; 0.000799; 0.198605
 0.000000; 0.000162; 0.010218; 0.010892;-0.047891;-0.100412;-0.133224;-0.148756;-0.154986;-0.157319;-0.053014
-0.000000;-0.001106;-0.033171;-0.073543;-0.106420;-0.122545;-0.126965;-0.128266;-0.128705;-0.128860; 3.539883
-0.000000;-0.000035;-0.003956;-0.003908; 0.033020; 0.063446; 0.080921; 0.088726; 0.091772; 0.092901;-0.397617
 0.000000; 0.000118; 0.006283;-0.000458;-0.058304;-0.155234;-0.236201;-0.277700;-0.294760;-0.301201;-0.804960
 0.000000; 0.000062; 0.005685; 0.026460; 0.065679; 0.134943; 0.202471; 0.239721; 0.255474; 0.261482;-0.117057
 0.000000; 0.000251; 0.033212; 0.203350; 0.501411; 0.873599; 1.148425; 1.283033; 1.337488; 1.357928;-0.037369
-0.000000;-0.000473;-0.014750;-0.025358;-0.029897;-0.013898; 0.003548; 0.012222; 0.015685; 0.016975; 1.610893
 0.000000; 0.000611; 0.019312; 0.031586; 0.007383;-0.041075;-0.077941;-0.095746;-0.102888;-0.105559;-2.282637
 0.000000; 0.000180; 0.014668; 0.053542; 0.060741; 0.045696; 0.033123; 0.027057; 0.024633; 0.023728;-0.304955
 0.000000; 0.000013; 0.000898; 0.002167; 0.026885; 0.147060; 0.275138; 0.345151; 0.374529; 0.385698;-0.082975
-0.000000;-0.000134;-0.023278;-0.243111;-0.952382;-1.843451;-2.439192;-2.717798;-2.828581;-2.869905; 0.320218
-0.000000;-0.000515;-0.040523;-0.308219;-1.087836;-2.061106;-2.711175;-3.014069;-3.134258;-3.179053; 1.595779
-0.000000;-0.000105; 0.001779; 0.017052; 0.036208; 0.053484; 0.072922; 0.084271; 0.089154; 0.091027;-0.503852
 0.000000; 0.000252; 0.030890; 0.227878; 0.686714; 1.254584; 1.649160; 1.837183; 1.912477; 1.940635;-0.139340
 0.000000; 0.000246; 0.033978; 0.213931; 0.563211; 1.016770; 1.347221; 1.507790; 1.572551; 1.596833; 0.344249
-0.000000;-0.000031;-0.001655;-0.004577;-0.004300;-0.001857;-0.000339; 0.000297; 0.000536; 0.000624; 0.154449
 0.000000; 0.000122; 0.008124; 0.020705;-0.002123;-0.038710;-0.067093;-0.081239;-0.086995;-0.089160; 0.146624
 0.000000; 0.000077;-0.002174;-0.019040;-0.030604;-0.074409;-0.124435;-0.152617;-0.164578;-0.169145;-0.853485
-0.000000;-0.000059;-0.003621;-0.013016;-0.007653; 0.003225; 0.007442; 0.008475; 0.008726; 0.008797; 0.151641
 0.000000; 0.000001;-0.000244;-0.000989;-0.001039;-0.000931;-0.000349; 0.000056; 0.000238; 0.000309;-0.037108
-0.000000;-0.000220;-0.012820;-0.049800;-0.094954;-0.118689;-0.129130;-0.133338;-0.134923;-0.135503; 1.146380
-0.000000;-0.000761;-0.039270;-0.115197;-0.155109;-0.181263;-0.198190;-0.205997;-0.209066;-0.210205; 2.116111
 0.000000; 0.000172; 0.011545; 0.040196; 0.045727; 0.027389;-0.006260;-0.027791;-0.037317;-0.041006;-0.042749
-0.000000;-0.000531;-0.017755;-0.022681; 0.004825; 0.036078; 0.053646; 0.061417; 0.064468; 0.065602; 2.552283
-0.000000; 0.000092; 0.025424; 0.220652; 0.694133; 1.295380; 1.721003; 1.925678; 2.007939; 2.038744; 0.526050
 0.000000; 0.000058; 0.003290; 0.009132; 0.013422; 0.016485; 0.018915; 0.020289; 0.020883; 0.021111;-0.227455
-0.000000;-0.000181;-0.010006;-0.019283; 0.019369; 0.048853; 0.061999; 0.067113; 0.069000; 0.069684; 0.059167
-0.000000;-0.000295;-0.014313;-0.033524;-0.034012;-0.008188; 0.014993; 0.026549; 0.031226; 0.032981; 1.406405
-0.000000;-0.000066; 0.013959; 0.100720; 0.004423;-0.259864;-0.447401;-0.534545;-0.568990;-0.581805; 1.758139
 0.000000; 0.000056; 0.000723;-0.004449;-0.007065;-0.018150;-0.030475;-0.037582;-0.040641;-0.041817;-0.526028
-0.000000;-0.000148;-0.005035;-0.020892;-0.202385;-0.595093;-0.927819;-1.097422;-1.166944;-1.193159; 0.849047
-0.000000;-0.000208;-0.012788;-0.051977;-0.112131;-0.138311;-0.142162;-0.141561;-0.140965;-0.140694; 1.160743
 0.000000;-0.000024;-0.020751;-0.183853;-0.540998;-1.002111;-1.338615;-1.502417;-1.568531;-1.593327;-0.933501
-0.000000;-0.000041;-0.001768; 0.030338; 0.270623; 0.674534; 0.980093; 1.129629; 1.190055; 1.212724; 0.205536
 0.000000; 0.000032; 0.001489; 0.008813; 0.040640; 0.121495; 0.202349; 0.246210; 0.264590; 0.271575;-0.205285
-0.000000;-0.000036;-0.000337; 0.006004; 0.021435; 0.047866; 0.068176; 0.078047; 0.082014; 0.083499; 0.513733
-0.000000;-0.000113;-0.005602;-0.008751; 0.022643; 0.061922; 0.087163; 0.098932; 0.103622; 0.105374; 0.251376
-0.000000;-0.000045;-0.003684;-0.018518;-0.031918;-0.041732;-0.049341;-0.053316;-0.054969;-0.055595; 0.141466
 0.000000; 0.000315; 0.014508; 0.043740; 0.073409; 0.124765; 0.186374; 0.222349; 0.237817; 0.243750;-1.581469
-0.000000;-0.000012;-0.000325;-0.003474;-0.011646;-0.027071;-0.039569;-0.045616;-0.048032;-0.048934; 0.164842
 0.000000; 0.000048; 0.003524; 0.017945; 0.054131; 0.074150; 0.071203; 0.066186; 0.063632; 0.062603;-0.303712
 0.000000; 0.000393; 0.019180; 0.083790; 0.334051; 0.778060; 1.130480; 1.306191; 1.377669; 1.404549;-1.261882
-0.000000;-0.000041;-0.001329;-0.008086;-0.039864;-0.066429;-0.077852;-0.081948;-0.083388;-0.083900; 0.429775
 0.000000; 0.000559; 0.041173; 0.203015; 0.514438; 0.934494; 1.240763; 1.389237; 1.449052; 1.471470;-1.094513
-0.000000;-0.000641;-0.028471;-0.074925;-0.115749;-0.228525;-0.342296;-0.403400;-0.428872;-0.438532; 2.113410
-0.000000;-0.000099;-0.002893;-0.058620;-0.411145;-0.962981;-1.370897;-1.569131;-1.649051;-1.679011; 0.785476
 0.000000; 0.000160; 0.008481; 0.036623; 0.080348; 0.094940; 0.092148; 0.088568; 0.086813; 0.086114;-0.741420
-0.000000;-0.000206;-0.010627;-0.023727; 0.104469; 0.405192; 0.659015; 0.788394; 0.841460; 0.861477; 1.060682
-0.000000;-0.000523;-0.006182; 0.021041; 0.086738; 0.129847; 0.158084; 0.172517; 0.178509; 0.180783; 0.763641
-0.000000;-0.000041;-0.001768; 0.030338; 0.270623; 0.674534; 0.980093; 1.129629; 1.190055; 1.212724; 0.205536
-0.000000;-0.000026; 0.000415;-0.004602;-0.020099;-0.014943;-0.005464;-0.000064; 0.002224; 0.003097; 0.408127
 0.000000; 0.000039; 0.002588; 0.015558; 0.125009; 0.357231; 0.548048; 0.644050; 0.683217; 0.697961;-0.094256
 0.000000; 0.000063; 0.004032; 0.001723;-0.026355;-0.028272;-0.011178; 0.000862; 0.006281; 0.008390;-0.194675
 0.000000; 0.001206; 0.053010; 0.301445; 0.989758; 1.816592; 2.353091; 2.600480; 2.698312; 2.734732;-3.815949
 0.000000; 0.000313; 0.012949; 0.056786; 0.306144; 0.724112; 1.039719; 1.194182; 1.256611; 1.280035;-1.592273
-0.000000;-0.000020; 0.002203; 0.015756; 0.022224;-0.022269;-0.087512;-0.126778;-0.143810;-0.150362; 0.447668
 0.000000; 0.000232; 0.011822; 0.046763; 0.156002; 0.347627; 0.500558; 0.576797; 0.607793; 0.619446;-0.999565
 0.000000; 0.000109; 0.001541;-0.006634; 0.011643; 0.039433; 0.055808; 0.062622; 0.065174; 0.066104;-0.932329
 0.000000; 0.000243; 0.016037; 0.051428; 0.060639; 0.044084; 0.022171; 0.009573; 0.004201; 0.002148;-0.450710
-0.000000;-0.000231;-0.007066;-0.001355;-0.012563;-0.043345;-0.067439;-0.079522;-0.084467;-0.086331; 1.111559
 0.000000; 0.000405; 0.015168;-0.004410;-0.092053;-0.144096;-0.166950;-0.175996;-0.179369;-0.180597;-0.611045
-0.000000;-0.000618;-0.016099;-0.035714;-0.146046;-0.344705;-0.500007;-0.576660;-0.607702;-0.619356; 2.567531
-0.000000;-0.000314;-0.010967; 0.032273; 0.399852; 0.952382; 1.339196; 1.522441; 1.595602; 1.622930; 1.131688
-0.000000;-0.000003; 0.000039;-0.000527;-0.005909;-0.025852;-0.048260;-0.060893;-0.066259;-0.068308; 0.060048
-0.000000;-0.000052;-0.003058;-0.008532;-0.011080;-0.014845;-0.018641;-0.020723;-0.021601;-0.021935; 0.217836
 0.000000; 0.000485; 0.020218; 0.035887; 0.054442; 0.076786; 0.087594; 0.091454; 0.092782; 0.093247;-1.909867
-0.000000;-0.000289;-0.013527;-0.052555;-0.121568;-0.214908;-0.292399;-0.332050;-0.348328;-0.354470; 1.144684
-0.000000; 0.000003; 0.000234; 0.001065; 0.002614; 0.002827; 0.002503; 0.002306; 0.002224; 0.002193;-0.031026
-0.000000;-0.000531;-0.017755;-0.022681; 0.004825; 0.036078; 0.053646; 0.061417; 0.064468; 0.065602; 2.552283
-0.000000; 0.000010; 0.019481; 0.250698; 0.980766; 1.853497; 2.422429; 2.685597; 2.789793; 2.828598;-0.690491
 0.000000;-0.000019;-0.002628;-0.018647;-0.056318;-0.093038;-0.113927;-0.123079;-0.126635;-0.127950;-0.018065
 0.000000; 0.000022;-0.000400; 0.009508; 0.010273;-0.054204;-0.125914;-0.165465;-0.182113;-0.188450;-0.385626
-0.000000;-0.000080;-0.002593; 0.005956; 0.031621; 0.063318; 0.081188; 0.088357; 0.090996; 0.091950; 0.627308
 0.000000; 0.000192; 0.009496; 0.043423; 0.095235; 0.143119; 0.183502; 0.205312; 0.214489; 0.217985;-0.863190
 0.000000; 0.000085; 0.005048; 0.015974; 0.040783; 0.035857; 0.014593; 0.001272;-0.004505;-0.006725;-0.239558
 0.000000; 0.000263; 0.008611;-0.041581;-0.417646;-0.992052;-1.403927;-1.601389;-1.680597;-1.710235;-1.012598
-0.000000; 0.000004; 0.004178; 0.012261; 0.000077;-0.004813;-0.011091;-0.015289;-0.017177;-0.017912; 0.557416
 0.000000; 0.000526; 0.041571; 0.188990; 0.251846; 0.198057; 0.135739; 0.101875; 0.087695; 0.082307;-1.678574
 0.000000; 0.000074;-0.001384;-0.007689; 0.016674; 0.055022; 0.081292; 0.093244; 0.097911; 0.099639;-0.846234
-0.000000;-0.000827;-0.011049; 0.051611; 0.319054; 0.717131; 1.014297; 1.159661; 1.218421; 1.240469; 1.915445
-0.000000;-0.000188;-0.029552;-0.195513;-0.351354;-0.413522;-0.460356;-0.487584;-0.499432;-0.504001;-0.008032
 0.000000; 0.000297; 0.016173; 0.050198; 0.091564; 0.219809; 0.354578; 0.428114; 0.458948; 0.470668;-1.011139
 0.000000; 0.000063; 0.000760;-0.017412;-0.074695;-0.193428;-0.302975;-0.360921;-0.385001;-0.394126;-0.646122
 0.000000; 0.000470; 0.011983; 0.029147; 0.033198; 0.003434;-0.020209;-0.031624;-0.036216;-0.037936;-2.095070
 0.000000; 0.000023; 0.000897;-0.023515;-0.168890;-0.419798;-0.622941;-0.725578;-0.767557;-0.783375;-0.097886
 0.000000; 0.000007;-0.001396;-0.003415; 0.016875; 0.055645; 0.073463; 0.079271; 0.081166; 0.081815; 1.134216
-0.000000;-0.000824;-0.040742;-0.080201; 0.029215; 0.230751; 0.384753; 0.460400; 0.491015; 0.502509; 2.946288
-0.000000;-0.000078;-0.009209;-0.034548;-0.053202;-0.080636;-0.098428;-0.106304;-0.109354;-0.110480;-0.187459
 0.000000; 0.000427; 0.029259; 0.092657; 0.123365; 0.128801; 0.131669; 0.133426; 0.134210; 0.134515;-2.136016
 0.000000; 0.000325; 0.014316; 0.041522; 0.060406; 0.068500; 0.069518; 0.069135; 0.068854; 0.068732;-0.908985
-0.000000;-0.000129;-0.009598;-0.038326;-0.055846;-0.067183;-0.076752;-0.081597;-0.083564;-0.084302; 0.414246
 0.000000; 0.000058; 0.007523; 0.055281; 0.169234; 0.351954; 0.503117; 0.580152; 0.611750; 0.623670; 0.097292
 0.000000; 0.000431; 0.010370; 0.024476; 0.117361; 0.340252; 0.537953; 0.639744; 0.681565; 0.697346;-1.835417
-0.000000;-0.000044;-0.003168; 0.005219; 0.045980; 0.083628; 0.110096; 0.123328; 0.128749; 0.130794;-0.100726
-0.000000;-0.000059;-0.002745;-0.005937;-0.023934;-0.100034;-0.178768;-0.221307;-0.239077;-0.245821; 0.329514
 0.000000; 0.000259; 0.014696; 0.052142; 0.040600;-0.046185;-0.121287;-0.158989;-0.174332;-0.180101;-0.623072
 0.000000; 0.000025; 0.000957;-0.034964;-0.299572;-0.733108;-1.053463;-1.208649;-1.271121;-1.294527;-0.128954
 0.000000;-0.000002;-0.000386;-0.001628; 0.004346; 0.040318; 0.079857; 0.101628; 0.110784; 0.114267;-0.006333
 0.000000; 0.000810; 0.048491; 0.273876; 0.904492; 1.708876; 2.248168; 2.499992; 2.600025; 2.637323;-3.149429
 0.000000; 0.000392; 0.024624; 0.068793; 0.064948; 0.109475; 0.173103; 0.209937; 0.225648; 0.231654;-1.045749
-0.000000;-0.000182;-0.006327;-0.028710;-0.092362;-0.182945;-0.264472;-0.307891;-0.325992;-0.332860; 1.250682
 0.000000; 0.000245; 0.016318; 0.048597; 0.055216; 0.036351; 0.014757; 0.002617;-0.002539;-0.004508;-1.103178
 0.000000; 0.000073; 0.004660;-0.018929;-0.223173;-0.583171;-0.868790;-1.011265;-1.069228;-1.091026;-0.071154
-0.000000;-0.000080;-0.003913;-0.031503;-0.095023;-0.131339;-0.144977;-0.149868;-0.151624;-0.152255; 0.643953
 0.000000; 0.000081; 0.007875; 0.042527; 0.091494; 0.119308; 0.128550; 0.131135; 0.131903; 0.132153;-0.013288
-0.000000;-0.000239;-0.009188;-0.007540; 0.046658; 0.106774; 0.143306; 0.160331; 0.167148; 0.169701; 0.986645
 0.000000; 0.000040; 0.002287; 0.006297; 0.014478; 0.062206; 0.113889; 0.142082; 0.153893; 0.158381;-0.295906
-0.000000;-0.000180;-0.014852;-0.049560;-0.056046;-0.056173;-0.055853;-0.055361;-0.055090;-0.054977; 0.259097
 0.000000; 0.000221; 0.002513;-0.017174;-0.049107;-0.097750;-0.141138;-0.164363;-0.174088;-0.177785;-1.721508
 0.000000; 0.000034; 0.000454; 0.007224; 0.052361; 0.163747; 0.269656; 0.325681; 0.348923; 0.357723;-0.544604
 0.000000; 0.000162; 0.005950; 0.010546;-0.008721;-0.109143;-0.212043;-0.267560;-0.290759;-0.299567;-1.015418
 0.000000; 0.000405; 0.017415; 0.018812;-0.025236; 0.008000; 0.079497; 0.123562; 0.142710; 0.150075;-1.162268
-0.000000;-0.000054; 0.000304; 0.019449; 0.052626; 0.022320;-0.023929;-0.050033;-0.061033;-0.065217;-0.262651
-0.000000;-0.000018;-0.001520;-0.012790;-0.132226;-0.403280;-0.630377;-0.745198;-0.792110;-0.809778;-0.000600
-0.000000;-0.000015;-0.000568;-0.002591;-0.006990;-0.009752;-0.011095;-0.011672;-0.011897;-0.011980; 0.087788
-0.000000;-0.000735;-0.034857;-0.018240; 0.359321; 0.928797; 1.328479; 1.517889; 1.593506; 1.621749; 2.568499
-0.000000;-0.000068;-0.003794;-0.021022;-0.133091;-0.342750;-0.504221;-0.583155;-0.615000;-0.626939; 0.315440
 0.000000; 0.000370; 0.009997; 0.063757; 0.173386; 0.246225; 0.285029; 0.302537; 0.309470; 0.312056;-1.078712
 0.000000; 0.000001;-0.001642;-0.011595;-0.022605;-0.010109; 0.014716; 0.030240; 0.037038; 0.039660;-0.052657
 0.000000; 0.000086; 0.000905;-0.010371;-0.063015;-0.194206;-0.309382;-0.368480;-0.392744;-0.401898;-0.753297
-0.000000; 0.000018; 0.001517; 0.006317; 0.019527; 0.039038; 0.053907; 0.061097; 0.063974; 0.065049;-0.022239
 0.000000; 0.000384; 0.015465; 0.065052; 0.207401; 0.455609; 0.666767; 0.775938; 0.820985; 0.838015;-0.863343
-0.000000;-0.000133;-0.013929;-0.085974;-0.359416;-0.787043;-1.094698;-1.241580;-1.300358;-1.322330; 0.100513
 0.000000; 0.000044;-0.000395; 0.007965; 0.062290; 0.154371; 0.229642; 0.267763; 0.283363; 0.289242;-0.235849
-0.000000;-0.000066;-0.006262;-0.020418;-0.005161; 0.024324; 0.047768; 0.059462; 0.064215; 0.066001;-0.234056
-0.000000;-0.000125;-0.009907;-0.036416;-0.037271; 0.038896; 0.130034; 0.181402; 0.203169; 0.211473; 0.347364
 0.000000; 0.000099; 0.005938; 0.021987; 0.035349; 0.043870; 0.051409; 0.055816; 0.057731; 0.058469;-0.208397
-0.000000;-0.000001; 0.004470; 0.018873; 0.005334;-0.020325;-0.040128;-0.049859;-0.053793;-0.055268; 0.555360
-0.000000;-0.000192;-0.010382;-0.033606;-0.062850;-0.125389;-0.186449;-0.219123;-0.232737;-0.237900; 0.836038
-0.000000;-0.000330;-0.014160;-0.075590;-0.268775;-0.579391;-0.825263;-0.948493;-0.998754;-1.017675; 0.570641
-0.000000;-0.000109;-0.002992; 0.010976; 0.054289; 0.100572; 0.131339; 0.145804; 0.151569; 0.153722; 0.497151
 0.000000; 0.000241; 0.013069; 0.041451; 0.066982; 0.080953; 0.091415; 0.097060; 0.099441; 0.100349;-1.557984
-0.000000;-0.000091;-0.005994;-0.014183; 0.004564; 0.033310; 0.059901; 0.074678; 0.080964; 0.083367;-0.042403
 0.000000; 0.000004;-0.000143;-0.003664;-0.009719;-0.015596;-0.022730;-0.027327;-0.029391;-0.030196;-0.081359
 0.000000; 0.000030; 0.001670; 0.004175;-0.016164;-0.103966;-0.195199;-0.244751;-0.265500;-0.273383;-0.130694
 0.000000; 0.000016; 0.000505; 0.001583;-0.034941;-0.155569;-0.264285;-0.320117;-0.343021;-0.351658;-0.126350
 0.000000; 0.000017; 0.001392; 0.011209; 0.029983; 0.091256; 0.158152; 0.195140; 0.210721; 0.216653;-0.111670
 0.000000; 0.000325; 0.006842;-0.003205;-0.035377;-0.057731;-0.064377;-0.065790;-0.066100;-0.066181;-0.925332
 0.000000; 0.000962; 0.021405; 0.044842; 0.079725; 0.101988; 0.113287; 0.118149; 0.120027; 0.120720;-2.886371
 0.000000; 0.001716; 0.042103; 0.101007; 0.105879; 0.078946; 0.062173; 0.055204; 0.052588; 0.051635;-4.107539
 0.000000; 0.000649; 0.027591; 0.050555;-0.070704;-0.298272;-0.467883;-0.550109;-0.583224;-0.595634;-2.509604
