  1650	 1.465031
  1660	 1.464374
  1670	 1.463725
  1680	 1.463083
  1690	 1.462447
  1700	 1.461813
  1710	 1.461179
  1720	 1.460547
  1730	 1.459920
  1740	 1.459307
  1750	 1.458699
  1760	 1.458092
  1770	 1.457486
  1780	 1.456890
  1790	 1.456301
  1800	 1.455713
  1810	 1.455126
  1820	 1.454545
  1830	 1.453973
  1840	 1.453401
  1850	 1.452831
  1860	 1.452261
  1870	 1.451692
  1880	 1.451125
  1890	 1.450560
  1900	 1.449999
  1910	 1.449440
  1920	 1.448881
  1930	 1.448324
  1940	 1.447767
  1950	 1.447212
  1960	 1.446657
  1970	 1.446104
  1980	 1.445553
  1990	 1.445014
  2000	 1.444488
  2010	 1.443970
  2020	 1.443455
  2030	 1.442951
  2040	 1.442451
  2050	 1.441953
  2060	 1.441457
  2070	 1.440973
  2080	 1.440489
  2090	 1.440006
  2100	 1.439524
  2110	 1.439044
  2120	 1.438568
  2130	 1.438094
  2140	 1.437629
  2150	 1.437177
  2160	 1.436729
  2170	 1.436282
  2180	 1.435836
  2190	 1.435391
  2200	 1.434952
  2210	 1.434518
  2220	 1.434085
  2230	 1.433652
  2240	 1.433220
  2250	 1.432797
  2260	 1.432378
  2270	 1.431965
  2280	 1.431552
  2290	 1.431140
  2300	 1.430735
  2310	 1.430331
  2320	 1.429928
  2330	 1.429525
  2340	 1.429134
  2350	 1.428747
  2360	 1.428364
  2370	 1.427981
  2380	 1.427599
  2390	 1.427220
  2400	 1.426842
  2410	 1.426465
  2420	 1.426089
  2430	 1.425714
  2440	 1.425338
  2450	 1.424964
  2460	 1.424590
  2470	 1.424217
  2480	 1.423844
  2490	 1.423472
  2500	 1.423100
  2510	 1.422729
  2520	 1.422359
  2530	 1.421993
  2540	 1.421630
  2550	 1.421268
  2560	 1.420907
  2570	 1.420546
  2580	 1.420186
  2590	 1.419826
  2600	 1.419469
  2610	 1.419116
  2620	 1.418765
  2630	 1.418414
  2640	 1.418065
  2650	 1.417715
  2660	 1.417367
  2670	 1.417019
  2680	 1.416672
  2690	 1.416325
  2700	 1.415979
  2710	 1.415633
  2720	 1.415288
  2730	 1.414944
  2740	 1.414600
  2750	 1.414257
  2760	 1.413914
  2770	 1.413573
  2780	 1.413231
  2790	 1.412891
  2800	 1.412551
  2810	 1.412215
  2820	 1.411881
  2830	 1.411556
  2840	 1.411238
  2850	 1.410929
  2860	 1.410624
  2870	 1.410320
  2880	 1.410017
  2890	 1.409713
  2900	 1.409414
  2910	 1.409119
  2920	 1.408824
  2930	 1.408530
  2940	 1.408236
  2950	 1.407942
  2960	 1.407649
  2970	 1.407364
  2980	 1.407097
  2990	 1.406830
  3000	 1.406564
  3010	 1.406298
  3020	 1.406035
  3030	 1.405772
  3040	 1.405509
  3050	 1.405247
  3060	 1.404986
  3070	 1.404727
  3080	 1.404467
  3090	 1.404208
  3100	 1.403949
  3110	 1.403691
  3120	 1.403432
  3130	 1.403174
  3140	 1.402916
  3150	 1.402659
  3160	 1.402402
  3170	 1.402145
  3180	 1.401888
  3190	 1.401632
  3200	 1.401376
  3210	 1.401120
  3220	 1.400867
  3230	 1.400616
  3240	 1.400364
  3250	 1.400113
  3260	 1.399863
  3270	 1.399614
  3280	 1.399365
  3290	 1.399117
  3300	 1.398869
  3310	 1.398621
  3320	 1.398375
  3330	 1.398129
  3340	 1.397883
  3350	 1.397638
  3360	 1.397393
  3370	 1.397148
  3380	 1.396903
  3390	 1.396659
  3400	 1.396415
  3410	 1.396171
  3420	 1.395928
  3430	 1.395694
  3440	 1.395462
  3450	 1.395230
  3460	 1.394998
  3470	 1.394766
  3480	 1.394534
  3490	 1.394303
  3500	 1.394072
  3510	 1.393842
  3520	 1.393616
  3530	 1.393395
  3540	 1.393182
  3550	 1.392970
  3560	 1.392758
  3570	 1.392547
  3580	 1.392335
  3590	 1.392125
  3600	 1.391919
  3610	 1.391714
  3620	 1.391508
  3630	 1.391303
  3640	 1.391098
  3650	 1.390894
  3660	 1.390689
  3670	 1.390485
  3680	 1.390280
  3690	 1.390076
  3700	 1.389874
  3710	 1.389673
  3720	 1.389473
  3730	 1.389272
  3740	 1.389072
  3750	 1.388872
  3760	 1.388672
  3770	 1.388472
  3780	 1.388273
  3790	 1.388073
  3800	 1.387874
  3810	 1.387675
  3820	 1.387476
  3830	 1.387278
  3840	 1.387079
  3850	 1.386881
  3860	 1.386683
  3870	 1.386485
  3880	 1.386287
  3890	 1.386089
  3900	 1.385892
  3910	 1.385695
  3920	 1.385498
  3930	 1.385301
  3940	 1.385104
  3950	 1.384908
  3960	 1.384712
  3970	 1.384516
  3980	 1.384320
  3990	 1.384125
  4000	 1.383930
  4010	 1.383735
  4020	 1.383541
  4030	 1.383346
  4040	 1.383152
  4050	 1.382958
  4060	 1.382765
  4070	 1.382571
  4080	 1.382378
  4090	 1.382185
  4100	 1.381992
  4110	 1.381799
  4120	 1.381606
  4130	 1.381414
  4140	 1.381222
  4150	 1.381030
  4160	 1.380838
  4170	 1.380646
  4180	 1.380455
  4190	 1.380264
  4200	 1.380073
  4210	 1.379882
  4220	 1.379691
  4230	 1.379501
  4240	 1.379310
  4250	 1.379120
  4260	 1.378930
  4270	 1.378741
  4280	 1.378551
  4290	 1.378362
  4300	 1.378173
  4310	 1.377990
  4320	 1.377811
  4330	 1.377631
  4340	 1.377452
  4350	 1.377273
  4360	 1.377094
  4370	 1.376917
  4380	 1.376741
  4390	 1.376564
  4400	 1.376388
  4410	 1.376212
  4420	 1.376036
  4430	 1.375861
  4440	 1.375685
  4450	 1.375510
  4460	 1.375335
  4470	 1.375160
  4480	 1.374985
  4490	 1.374810
  4500	 1.374636
  4510	 1.374461
  4520	 1.374287
  4530	 1.374113
  4540	 1.373939
  4550	 1.373766
  4560	 1.373592
  4570	 1.373419
  4580	 1.373246
  4590	 1.373073
  4600	 1.372900
  4610	 1.372732
  4620	 1.372565
  4630	 1.372397
  4640	 1.372230
  4650	 1.372064
  4660	 1.371897
  4670	 1.371730
  4680	 1.371564
  4690	 1.371399
  4700	 1.371234
  4710	 1.371069
  4720	 1.370904
  4730	 1.370740
  4740	 1.370575
  4750	 1.370411
  4760	 1.370247
  4770	 1.370083
  4780	 1.369920
  4790	 1.369756
  4800	 1.369593
  4810	 1.369430
  4820	 1.369267
  4830	 1.369104
  4840	 1.368942
  4850	 1.368780
  4860	 1.368619
  4870	 1.368457
  4880	 1.368296
  4890	 1.368135
  4900	 1.367974
  4910	 1.367813
  4920	 1.367653
  4930	 1.367495
  4940	 1.367338
  4950	 1.367181
  4960	 1.367024
  4970	 1.366868
  4980	 1.366711
  4990	 1.366554
  5000	 1.366398
  5010	 1.366242
  5020	 1.366086
  5030	 1.365930
  5040	 1.365775
  5050	 1.365621
  5060	 1.365471
  5070	 1.365321
  5080	 1.365173
  5090	 1.365026
  5100	 1.364880
  5110	 1.364733
  5120	 1.364587
  5130	 1.364442
  5140	 1.364296
  5150	 1.364151
  5160	 1.364005
  5170	 1.363860
  5180	 1.363715
  5190	 1.363570
  5200	 1.363425
  5210	 1.363280
  5220	 1.363136
  5230	 1.362991
  5240	 1.362847
  5250	 1.362703
  5260	 1.362558
  5270	 1.362414
  5280	 1.362270
  5290	 1.362127
  5300	 1.361983
  5310	 1.361839
  5320	 1.361696
  5330	 1.361553
  5340	 1.361409
  5350	 1.361266
  5360	 1.361123
  5370	 1.360981
  5380	 1.360838
  5390	 1.360695
  5400	 1.360553
  5410	 1.360411
  5420	 1.360268
  5430	 1.360126
  5440	 1.359984
  5450	 1.359842
  5460	 1.359701
  5470	 1.359559
  5480	 1.359417
  5490	 1.359276
  5500	 1.359135
  5510	 1.358994
  5520	 1.358853
  5530	 1.358712
  5540	 1.358571
  5550	 1.358430
  5560	 1.358290
  5570	 1.358149
  5580	 1.358009
  5590	 1.357869
  5600	 1.357729
  5610	 1.357589
  5620	 1.357450
  5630	 1.357311
  5640	 1.357172
  5650	 1.357034
  5660	 1.356895
  5670	 1.356757
  5680	 1.356619
  5690	 1.356481
  5700	 1.356343
  5710	 1.356205
  5720	 1.356068
  5730	 1.355930
  5740	 1.355793
  5750	 1.355656
  5760	 1.355518
  5770	 1.355381
  5780	 1.355244
  5790	 1.355108
  5800	 1.354971
  5810	 1.354834
  5820	 1.354698
  5830	 1.354562
  5840	 1.354425
  5850	 1.354289
  5860	 1.354153
  5870	 1.354017
  5880	 1.353882
  5890	 1.353746
  5900	 1.353610
  5910	 1.353475
  5920	 1.353340
  5930	 1.353205
  5940	 1.353070
  5950	 1.352937
  5960	 1.352804
  5970	 1.352672
  5980	 1.352543
  5990	 1.352414
  6000	 1.352285
  6010	 1.352156
  6020	 1.352027
  6030	 1.351899
  6040	 1.351770
  6050	 1.351642
  6060	 1.351514
  6070	 1.351385
  6080	 1.351257
  6090	 1.351129
  6100	 1.351001
  6110	 1.350874
  6120	 1.350746
  6130	 1.350618
  6140	 1.350491
  6150	 1.350364
  6160	 1.350236
  6170	 1.350109
  6180	 1.349982
  6190	 1.349855
  6200	 1.349728
  6210	 1.349602
  6220	 1.349475
  6230	 1.349348
  6240	 1.349222
  6250	 1.349096
  6260	 1.348969
  6270	 1.348843
  6280	 1.348717
  6290	 1.348591
  6300	 1.348471
  6310	 1.348352
  6320	 1.348232
  6330	 1.348113
  6340	 1.347993
  6350	 1.347874
  6360	 1.347754
  6370	 1.347636
  6380	 1.347517
  6390	 1.347404
  6400	 1.347293
  6410	 1.347181
  6420	 1.347070
  6430	 1.346958
  6440	 1.346847
  6450	 1.346736
  6460	 1.346624
  6470	 1.346513
  6480	 1.346402
  6490	 1.346291
  6500	 1.346181
  6510	 1.346073
  6520	 1.345964
  6530	 1.345856
  6540	 1.345747
  6550	 1.345639
  6560	 1.345531
  6570	 1.345423
  6580	 1.345316
  6590	 1.345208
  6600	 1.345101
  6610	 1.344994
  6620	 1.344886
  6630	 1.344779
  6640	 1.344672
  6650	 1.344566
  6660	 1.344460
  6670	 1.344353
  6680	 1.344247
  6690	 1.344141
  6700	 1.344035
  6710	 1.343929
  6720	 1.343823
  6730	 1.343717
  6740	 1.343612
  6750	 1.343507
  6760	 1.343403
  6770	 1.343299
  6780	 1.343195
  6790	 1.343091
  6800	 1.342987
  6810	 1.342883
  6820	 1.342779
  6830	 1.342676
  6840	 1.342572
  6850	 1.342468
  6860	 1.342365
  6870	 1.342261
  6880	 1.342158
  6890	 1.342054
  6900	 1.341951
  6910	 1.341848
  6920	 1.341744
  6930	 1.341641
  6940	 1.341538
  6950	 1.341435
  6960	 1.341333
  6970	 1.341231
  6980	 1.341129
  6990	 1.341027
  7000	 1.340925
  7010	 1.340823
  7020	 1.340721
  7030	 1.340619
  7040	 1.340517
  7050	 1.340415
  7060	 1.340313
  7070	 1.340212
  7080	 1.340110
  7090	 1.340009
  7100	 1.339907
  7110	 1.339806
  7120	 1.339710
  7130	 1.339614
  7140	 1.339518
  7150	 1.339422
  7160	 1.339326
  7170	 1.339230
  7180	 1.339134
  7190	 1.339039
  7200	 1.338943
  7210	 1.338847
  7220	 1.338752
  7230	 1.338656
  7240	 1.338560
  7250	 1.338465
  7260	 1.338369
  7270	 1.338274
  7280	 1.338179
  7290	 1.338083
  7300	 1.337988
  7310	 1.337893
  7320	 1.337797
  7330	 1.337702
  7340	 1.337607
  7350	 1.337512
  7360	 1.337417
  7370	 1.337322
  7380	 1.337227
  7390	 1.337132
  7400	 1.337037
  7410	 1.336942
  7420	 1.336847
  7430	 1.336753
  7440	 1.336658
  7450	 1.336563
  7460	 1.336468
  7470	 1.336374
  7480	 1.336279
  7490	 1.336185
  7500	 1.336090
  7510	 1.335996
  7520	 1.335902
  7530	 1.335807
  7540	 1.335713
  7550	 1.335619
  7560	 1.335524
  7570	 1.335430
  7580	 1.335336
  7590	 1.335242
  7600	 1.335148
  7610	 1.335055
  7620	 1.334962
  7630	 1.334869
  7640	 1.334776
  7650	 1.334684
  7660	 1.334591
  7670	 1.334498
  7680	 1.334405
  7690	 1.334313
  7700	 1.334221
  7710	 1.334128
  7720	 1.334036
  7730	 1.333944
  7740	 1.333855
  7750	 1.333766
  7760	 1.333678
  7770	 1.333592
  7780	 1.333506
  7790	 1.333420
  7800	 1.333335
  7810	 1.333249
  7820	 1.333163
  7830	 1.333078
  7840	 1.332992
  7850	 1.332907
  7860	 1.332821
  7870	 1.332736
  7880	 1.332650
  7890	 1.332565
  7900	 1.332479
  7910	 1.332394
  7920	 1.332309
  7930	 1.332223
  7940	 1.332138
  7950	 1.332053
  7960	 1.331968
  7970	 1.331883
  7980	 1.331797
  7990	 1.331712
  8000	 1.331627
  8010	 1.331542
  8020	 1.331457
  8030	 1.331372
  8040	 1.331287
  8050	 1.331202
  8060	 1.331117
  8070	 1.331033
  8080	 1.330948
  8090	 1.330865
  8100	 1.330786
  8110	 1.330707
  8120	 1.330628
  8130	 1.330548
  8140	 1.330469
  8150	 1.330390
  8160	 1.330311
  8170	 1.330232
  8180	 1.330153
  8190	 1.330074
  8200	 1.329995
  8210	 1.329916
  8220	 1.329837
  8230	 1.329758
  8240	 1.329680
  8250	 1.329603
  8260	 1.329525
  8270	 1.329447
  8280	 1.329369
  8290	 1.329292
  8300	 1.329214
  8310	 1.329136
  8320	 1.329059
  8330	 1.328981
  8340	 1.328904
  8350	 1.328826
  8360	 1.328748
  8370	 1.328671
  8380	 1.328593
  8390	 1.328516
  8400	 1.328439
  8410	 1.328361
  8420	 1.328284
  8430	 1.328207
  8440	 1.328129
  8450	 1.328052
  8460	 1.327975
  8470	 1.327897
  8480	 1.327820
  8490	 1.327743
  8500	 1.327666
  8510	 1.327589
  8520	 1.327512
  8530	 1.327435
  8540	 1.327357
  8550	 1.327281
  8560	 1.327204
  8570	 1.327127
  8580	 1.327051
  8590	 1.326974
  8600	 1.326898
  8610	 1.326821
  8620	 1.326745
  8630	 1.326668
  8640	 1.326592
  8650	 1.326516
  8660	 1.326439
  8670	 1.326363
  8680	 1.326287
  8690	 1.326210
  8700	 1.326134
  8710	 1.326058
  8720	 1.325982
  8730	 1.325905
  8740	 1.325829
  8750	 1.325753
  8760	 1.325677
  8770	 1.325601
  8780	 1.325525
  8790	 1.325449
  8800	 1.325374
  8810	 1.325300
  8820	 1.325226
  8830	 1.325152
  8840	 1.325078
  8850	 1.325004
  8860	 1.324931
  8870	 1.324857
  8880	 1.324783
  8890	 1.324709
  8900	 1.324636
  8910	 1.324562
  8920	 1.324488
  8930	 1.324415
  8940	 1.324343
  8950	 1.324272
  8960	 1.324200
  8970	 1.324129
  8980	 1.324058
  8990	 1.323986
  9000	 1.323915
  9010	 1.323843
  9020	 1.323772
  9030	 1.323701
  9040	 1.323630
  9050	 1.323558
  9060	 1.323487
  9070	 1.323416
  9080	 1.323345
  9090	 1.323274
  9100	 1.323203
  9110	 1.323132
  9120	 1.323061
  9130	 1.322991
  9140	 1.322920
  9150	 1.322849
  9160	 1.322778
  9170	 1.322710
  9180	 1.322641
  9190	 1.322573
  9200	 1.322504
  9210	 1.322436
  9220	 1.322367
  9230	 1.322299
  9240	 1.322231
  9250	 1.322163
  9260	 1.322096
  9270	 1.322029
  9280	 1.321961
  9290	 1.321894
  9300	 1.321827
  9310	 1.321760
  9320	 1.321693
  9330	 1.321626
  9340	 1.321559
  9350	 1.321492
  9360	 1.321425
  9370	 1.321358
  9380	 1.321291
  9390	 1.321224
  9400	 1.321157
  9410	 1.321090
  9420	 1.321023
  9430	 1.320956
  9440	 1.320889
  9450	 1.320822
  9460	 1.320756
  9470	 1.320689
  9480	 1.320622
  9490	 1.320555
  9500	 1.320489
  9510	 1.320422
  9520	 1.320355
  9530	 1.320288
  9540	 1.320222
  9550	 1.320155
  9560	 1.320089
  9570	 1.320022
  9580	 1.319955
  9590	 1.319889
  9600	 1.319822
  9610	 1.319756
  9620	 1.319689
  9630	 1.319623
  9640	 1.319557
  9650	 1.319490
  9660	 1.319424
  9670	 1.319357
  9680	 1.319291
  9690	 1.319225
  9700	 1.319159
  9710	 1.319093
  9720	 1.319027
  9730	 1.318961
  9740	 1.318895
  9750	 1.318829
  9760	 1.318763
  9770	 1.318697
  9780	 1.318631
  9790	 1.318565
  9800	 1.318499
  9810	 1.318433
  9820	 1.318367
  9830	 1.318302
  9840	 1.318236
  9850	 1.318170
  9860	 1.318104
  9870	 1.318038
  9880	 1.317973
  9890	 1.317907
  9900	 1.317841
  9910	 1.317776
  9920	 1.317710
  9930	 1.317645
  9940	 1.317579
  9950	 1.317513
  9960	 1.317448
  9970	 1.317382
  9980	 1.317317
  9990	 1.317251
 10000	 1.317186
 10010	 1.317121
 10020	 1.317055
 10030	 1.316990
 10040	 1.316924
 10050	 1.316859
 10060	 1.316794
 10070	 1.316728
 10080	 1.316663
 10090	 1.316599
 10100	 1.316534
 10110	 1.316469
 10120	 1.316405
 10130	 1.316340
 10140	 1.316275
 10150	 1.316211
 10160	 1.316146
 10170	 1.316082
 10180	 1.316017
 10190	 1.315953
 10200	 1.315889
 10210	 1.315824
 10220	 1.315760
 10230	 1.315695
 10240	 1.315631
 10250	 1.315567
 10260	 1.315502
 10270	 1.315438
 10280	 1.315374
 10290	 1.315310
 10300	 1.315245
 10310	 1.315181
 10320	 1.315117
 10330	 1.315053
 10340	 1.314989
 10350	 1.314925
 10360	 1.314861
 10370	 1.314797
 10380	 1.314733
 10390	 1.314669
 10400	 1.314605
 10410	 1.314541
 10420	 1.314477
 10430	 1.314413
 10440	 1.314349
 10450	 1.314285
 10460	 1.314221
 10470	 1.314157
 10480	 1.314093
 10490	 1.314030
 10500	 1.313966
 10510	 1.313902
 10520	 1.313839
 10530	 1.313775
 10540	 1.313711
 10550	 1.313648
 10560	 1.313584
 10570	 1.313520
 10580	 1.313457
 10590	 1.313393
 10600	 1.313330
 10610	 1.313266
 10620	 1.313203
 10630	 1.313140
 10640	 1.313077
 10650	 1.313014
 10660	 1.312951
 10670	 1.312888
 10680	 1.312825
 10690	 1.312762
 10700	 1.312699
 10710	 1.312636
 10720	 1.312574
 10730	 1.312511
 10740	 1.312448
 10750	 1.312385
 10760	 1.312323
 10770	 1.312260
 10780	 1.312197
 10790	 1.312134
 10800	 1.312072
 10810	 1.312009
 10820	 1.311947
 10830	 1.311884
 10840	 1.311821
 10850	 1.311759
 10860	 1.311696
 10870	 1.311634
 10880	 1.311571
 10890	 1.311509
 10900	 1.311447
 10910	 1.311384
 10920	 1.311322
 10930	 1.311259
 10940	 1.311197
 10950	 1.311135
 10960	 1.311073
 10970	 1.311010
 10980	 1.310948
 10990	 1.310886
 11000	 1.310824
 11010	 1.310762
 11020	 1.310700
 11030	 1.310638
 11040	 1.310577
 11050	 1.310515
 11060	 1.310453
 11070	 1.310391
 11080	 1.310330
 11090	 1.310268
 11100	 1.310207
 11110	 1.310147
 11120	 1.310086
 11130	 1.310026
 11140	 1.309965
 11150	 1.309905
 11160	 1.309845
 11170	 1.309784
 11180	 1.309724
 11190	 1.309664
 11200	 1.309604
 11210	 1.309543
 11220	 1.309483
 11230	 1.309423
 11240	 1.309363
 11250	 1.309303
 11260	 1.309243
 11270	 1.309183
 11280	 1.309123
 11290	 1.309062
 11300	 1.309002
 11310	 1.308942
 11320	 1.308883
 11330	 1.308823
 11340	 1.308763
 11350	 1.308703
 11360	 1.308643
 11370	 1.308583
 11380	 1.308523
 11390	 1.308463
 11400	 1.308404
 11410	 1.308344
 11420	 1.308284
 11430	 1.308224
 11440	 1.308165
 11450	 1.308105
 11460	 1.308045
 11470	 1.307986
 11480	 1.307926
 11490	 1.307867
 11500	 1.307807
 11510	 1.307747
 11520	 1.307688
 11530	 1.307628
 11540	 1.307569
 11550	 1.307510
 11560	 1.307450
 11570	 1.307391
 11580	 1.307331
 11590	 1.307272
 11600	 1.307213
 11610	 1.307153
 11620	 1.307094
 11630	 1.307035
 11640	 1.306976
 11650	 1.306916
 11660	 1.306857
 11670	 1.306798
 11680	 1.306739
 11690	 1.306680
 11700	 1.306621
 11710	 1.306561
 11720	 1.306502
 11730	 1.306443
 11740	 1.306384
 11750	 1.306325
 11760	 1.306266
 11770	 1.306207
 11780	 1.306149
 11790	 1.306090
 11800	 1.306031
 11810	 1.305972
 11820	 1.305913
 11830	 1.305854
 11840	 1.305796
 11850	 1.305737
 11860	 1.305678
 11870	 1.305619
 11880	 1.305561
 11890	 1.305502
 11900	 1.305443
 11910	 1.305385
 11920	 1.305326
 11930	 1.305268
 11940	 1.305209
 11950	 1.305150
 11960	 1.305092
 11970	 1.305033
 11980	 1.304975
 11990	 1.304917
 12000	 1.304858
 12010	 1.304800
 12020	 1.304741
 12030	 1.304683
 12040	 1.304625
 12050	 1.304566
 12060	 1.304508
 12070	 1.304450
 12080	 1.304392
 12090	 1.304334
 12100	 1.304275
 12110	 1.304217
 12120	 1.304159
 12130	 1.304101
 12140	 1.304043
 12150	 1.303985
 12160	 1.303927
 12170	 1.303869
 12180	 1.303811
 12190	 1.303753
 12200	 1.303696
 12210	 1.303638
 12220	 1.303580
 12230	 1.303522
 12240	 1.303464
 12250	 1.303407
 12260	 1.303349
 12270	 1.303291
 12280	 1.303233
 12290	 1.303176
 12300	 1.303118
 12310	 1.303060
 12320	 1.303003
 12330	 1.302945
 12340	 1.302888
 12350	 1.302830
 12360	 1.302773
 12370	 1.302715
 12380	 1.302658
 12390	 1.302600
 12400	 1.302543
 12410	 1.302485
 12420	 1.302428
 12430	 1.302371
 12440	 1.302313
 12450	 1.302256
 12460	 1.302199
 12470	 1.302142
 12480	 1.302084
 12490	 1.302027
 12500	 1.301970
 12510	 1.301913
 12520	 1.301856
 12530	 1.301798
 12540	 1.301741
 12550	 1.301684
 12560	 1.301627
 12570	 1.301570
 12580	 1.301513
 12590	 1.301456
 12600	 1.301399
 12610	 1.301342
 12620	 1.301285
 12630	 1.301228
 12640	 1.301172
 12650	 1.301115
 12660	 1.301058
 12670	 1.301001
 12680	 1.300944
 12690	 1.300888
 12700	 1.300831
 12710	 1.300774
 12720	 1.300718
 12730	 1.300661
 12740	 1.300604
 12750	 1.300548
 12760	 1.300491
 12770	 1.300434
 12780	 1.300378
 12790	 1.300321
 12800	 1.300265
 12810	 1.300209
 12820	 1.300154
 12830	 1.300098
 12840	 1.300043
 12850	 1.299987
 12860	 1.299932
 12870	 1.299876
 12880	 1.299821
 12890	 1.299766
 12900	 1.299710
 12910	 1.299655
 12920	 1.299599
 12930	 1.299544
 12940	 1.299489
 12950	 1.299433
 12960	 1.299378
 12970	 1.299323
 12980	 1.299268
 12990	 1.299213
 13000	 1.299157
 13010	 1.299102
 13020	 1.299047
 13030	 1.298992
 13040	 1.298937
 13050	 1.298882
 13060	 1.298827
 13070	 1.298772
 13080	 1.298717
 13090	 1.298662
 13100	 1.298607
 13110	 1.298552
 13120	 1.298497
 13130	 1.298442
 13140	 1.298387
 13150	 1.298332
 13160	 1.298278
 13170	 1.298223
 13180	 1.298168
 13190	 1.298113
 13200	 1.298058
 13210	 1.298004
 13220	 1.297949
 13230	 1.297894
 13240	 1.297840
 13250	 1.297785
 13260	 1.297730
 13270	 1.297676
 13280	 1.297621
 13290	 1.297567
 13300	 1.297512
 13310	 1.297458
 13320	 1.297403
 13330	 1.297349
 13340	 1.297294
 13350	 1.297240
 13360	 1.297185
 13370	 1.297131
 13380	 1.297077
 13390	 1.297022
 13400	 1.296968
 13410	 1.296914
 13420	 1.296859
 13430	 1.296805
 13440	 1.296751
 13450	 1.296697
 13460	 1.296643
 13470	 1.296588
 13480	 1.296534
 13490	 1.296480
 13500	 1.296426
 13510	 1.296372
 13520	 1.296318
 13530	 1.296264
 13540	 1.296210
 13550	 1.296156
 13560	 1.296102
 13570	 1.296048
 13580	 1.295994
 13590	 1.295940
 13600	 1.295886
 13610	 1.295832
 13620	 1.295778
 13630	 1.295725
 13640	 1.295671
 13650	 1.295617
 13660	 1.295563
 13670	 1.295510
 13680	 1.295456
 13690	 1.295402
 13700	 1.295348
 13710	 1.295295
 13720	 1.295241
 13730	 1.295188
 13740	 1.295134
 13750	 1.295080
 13760	 1.295027
 13770	 1.294973
 13780	 1.294920
 13790	 1.294866
 13800	 1.294813
 13810	 1.294759
 13820	 1.294706
 13830	 1.294653
 13840	 1.294599
 13850	 1.294546
 13860	 1.294493
 13870	 1.294439
 13880	 1.294386
 13890	 1.294333
 13900	 1.294279
 13910	 1.294226
 13920	 1.294173
 13930	 1.294120
 13940	 1.294067
 13950	 1.294013
 13960	 1.293960
 13970	 1.293907
 13980	 1.293854
 13990	 1.293801
 14000	 1.293748
 14010	 1.293695
 14020	 1.293642
 14030	 1.293589
 14040	 1.293536
 14050	 1.293483
 14060	 1.293430
 14070	 1.293377
 14080	 1.293324
 14090	 1.293272
 14100	 1.293219
